track_id,artists,album_name,track_name,popularity,duration_ms,danceability,key,acousticness,liveness,tempo,track_genre
61c2cPZd0ZZr7W2X5d0bUR,Weezer,Rock Workout 2023,Buddy Holly,2,159226,0.555,8,0.00264,0.117,121.141,power-pop
5KPjrk4LADrGKL2PSSU1lS,RaeLynn,Finest Country,Lonely Call,0,224106,0.588,6,0.0663,0.0721,145.926,country
1P8XDdN12CndYWcNikq1MJ,NEO JAPONISM,NEO JAPONISM,Fight For The Right,47,262973,0.605,1,0.00064,0.19,149.914,j-idol
2YIwbqHgUxVOXo3GNSHvku,Nogizaka46,気づいたら片想い TypeD,ダンケシェーン,21,222653,0.507,4,0.238,0.273,158.029,j-idol
365F2lUtKG3sO4ODtdAD4g,Scotty McCreery,Christmas Country Songs 2022,Christmas In Heaven,0,211613,0.49,0,0.623,0.12,80.967,country
2vu8kAPw2W0gVKrK68YR5P,Eyla Calmes,Vaikne,Vaikne,62,178228,0.104,2,0.603,0.126,88.326,sleep
6geDG6zrcBSqg5AzTFtTlp,Greeicy,Para entrar en calor,Ganas,1,214413,0.735,0,0.0371,0.102,175.844,reggaeton
4jayWXR6nDXPwzbD1cd6f2,Sathyaprakash;Shakthisree Gopalan,"Vizhiye Kalangathey (From ""Vedigundu Pasangge"")","Vizhiye Kalangathey - From ""Vedigundu Pasangge""",56,265600,0.566,7,0.266,0.148,74.995,pop-film
1QIIQ1B2syNBSvQULkXgTa,Sam Wills;Honey Mooncie,Traingazing,Traingazing,60,214159,0.849,11,0.692,0.14,137.539,soul
3yPQrLnNIthn4I5wQ51X26,Soilwork,Figure Number Five,Distortion Sleep,55,225933,0.368,2,7.76e-05,0.0341,160.27,death-metal
1BuUtMcQoplYtoiRUTLWTa,NJ,PANIPAALI,PANIPAALI,24,220400,0.86,8,0.419,0.0719,150.085,malay
6Xs9eaQXZaKfPkEyETxNl6,Ludovico Einaudi;Amsterdam Sinfonietta,Elements (Deluxe),Night,56,330573,0.21,3,0.962,0.103,106.705,ambient
6deng8FUWMyGHyGgqs1VYm,Hillsong Worship,OPEN HEAVEN / River Wild,In God We Trust,41,241263,0.38,2,0.000812,0.856,160.748,world-music
1DxwWEVXzZB2IqGxI6GYRK,Vendredi;Chrissy Dave,Chill Out Covers - Chillout Covers - Chill Acoustic - Relaxing Songs - Calming Acoustic Songs,Seven Nation Army - Acoustic Covers Versions of Popular Songs,25,142363,0.773,2,0.956,0.149,109.822,acoustic
2oa53bhiNPCz2CGh26AYxi,Novo Amor,Bathing Beach,Colourway,60,228164,0.261,3,0.96,0.109,158.924,folk
0CgtJy4Hj4t7hmLTHb9mTX,"Группа ""Загадка""",Коллекция застольной песни. Сулико,Пускай могила меня накажет,0,328146,0.416,9,0.896,0.272,134.821,romance
1d1iELivpPzcNd7eV0CzTE,Private Function,I'm This Far Away (From Being The Worst Person You've Ever Met),I'm This Far Away (From Being The Worst Person You've Ever Met),26,96914,0.293,11,0.00112,0.151,105.272,garage
3eJH2nAjvNXdmPfBkALiPZ,Jason Derulo,Acapulco,Acapulco,81,139672,0.774,10,0.051,0.155,122.062,dance
4l5MEhjgvM9whoZFZiDsao,Magdalena Fleitas,Risas Del Agua,De quién son esos ojitos,41,42346,0.699,11,0.727,0.103,126.69,latino
13SgfMDRRldjdxzd6eKpQm,Juan Magán;Mariah Angeliq;Yera,Hora del taco sin auto,Amigos,0,177333,0.74,11,0.0212,0.299,89.952,latino
0SMeLj1kfk6ILwTjE4f1H3,Pegboy,Strong Reaction,Superstar,28,144240,0.371,5,0.00703,0.0697,97.768,hardcore
3ODxqsvcsdmG7ucehNSxn1,Umer Farooq;Moosa Saleem,Duur Se,Duur Se,37,262399,0.632,0,0.184,0.105,93.013,songwriter
3hfh3VfPtFVtB9KnuNtJXo,Hariprasad Chaurasia,The Raga Guide,Bhupali,44,214666,0.488,4,0.983,0.118,105.237,classical
1FUyPiN2gSCXDNVuD5MgvE,Vintersorg,Cosmic Genesis,The Enigmatic Spirit,20,283386,0.579,9,0.226,0.1,120.01,black-metal
4Hvf9xIeJWp5p9FkJerQhN,Vijay Yesudas,Premam,Malare,58,316551,0.468,11,0.752,0.108,82.525,pop-film
2fS6TdSfezpb420tLiOcAl,Nikolay Kopylov,"Ради Женщин (Сцены, Арии И Дуэты Из Классических Оперетт)",Ария Мистера Х Из Оперетты «Принцесса Цирка»,0,237733,0.179,10,0.99,0.111,70.396,romance
5D8Z75wGgbvGJiYaNSSWvw,The Head And The Heart,Tek It - New Noise,Virginia (Wind in the Night),0,205293,0.265,7,0.00699,0.0523,136.075,indie-pop
0RAKF0lg3EvPQAKHMnsqO2,Dian Pramana Poetra;Deddy Dhukun,5 Bintang Populer,Masih Ada,39,240946,0.335,7,0.558,0.172,121.225,jazz
6wBWfu8C7tRSQSPk2FSG75,Dub Pistols;Lindy Layton;Seanie T,Addict,Cool Out Son,16,200578,0.673,10,0.0388,0.152,84.998,breakbeat
0qirbcSG0zQ2yHOup4VznY,Alcione,Maxximum - Alcione,Não dá Mais pra Segurar (Explode Coração),37,253493,0.329,7,0.529,0.426,95.07,samba
71rG2xAm9SbCB1Ldtm4PRu,Strike,Desvio de Conduta,O Jogo Virou,44,191266,0.73,11,0.161,0.0954,98.002,brazil
03Gz27hpcLRhf8L7kefuA0,Sub Focus,Special Place / Druggy,Special Place,18,347626,0.42,10,0.000216,0.127,174.018,drum-and-bass
3vHAbxVUvMYRhOKo02HWFR,Sekta Core,Con Fuerza,Ser Fuertes,41,212036,0.68,0,0.00988,0.337,97.077,ska
2JVTTnyOZpkra28KPIcNSV,DJ Rozwell,NONE OF THIS IS REAL,In the Dungeon,16,254888,0.377,6,0.37,0.345,140.622,club
5d4MvCqMJUgoVVCz16tvlD,Miriam Yeung,My Favourite Hits,再見二丁目,38,236840,0.645,5,0.815,0.115,143.928,cantopop
2eWWm190QurgP8FIlo1V3Q,Ultimate Party Mixers,Ultimate Party Mix,Conga,7,260519,0.822,2,0.173,0.232,120.973,kids
1WU3U8CyN0XDUsi6mD0g0q,arai tasuku,Alice,C is for Colleen who wasted away,16,279000,0.203,9,0.262,0.304,87.499,idm
0kCvcwqG6vNLR3NxZyiK2m,Hatebreed,Hatebreed,Become The Fuse,26,147906,0.496,6,0.000779,0.103,170.084,metalcore
5Ms7TnzfvUT4FVFc2vR3CL,Alvaro Diaz;Rauw Alejandro,Homecoming Latin Party,Problemón,0,193013,0.729,2,0.275,0.137,91.99,latino
1NTaFxBsq90jAF7te7TCVZ,Las Pastillas del Abuelo;Alejandro Vazquez,Paradojas,Inercia,47,202253,0.577,4,0.0242,0.284,145.011,alt-rock
1aL399KnfueCuX3gPML2Rp,Ophidian,Dominator 2022 (Hell Of A Ride),Dark Euphoria (Official Masters Of Hardcore Austria 2022 Anthem),24,210000,0.367,1,0.2,0.391,183.007,industrial
4Eh0EzmssbxXKjPBKXd0EB,Crooked Still,Shaken By A Low Sound (Deluxe),Ecstasy (Instrumental Edit),43,221016,0.624,9,0.571,0.105,132.084,bluegrass
3bYXnwj8M5zaFWzvnxfx5b,Randy Newman,Little Criminals,Little Criminals,24,183240,0.61,10,0.302,0.132,143.018,disney
0b0x5fdpSjvJ8LiYSPnWoF,Café Tacvba,Un Segundo MTV Unplugged,Las Batallas/Rarotonga - MTV Unplugged,46,326146,0.496,9,0.013,0.807,164.655,alt-rock
6QkjoJ4fgWczKVLkN3zsGR,Bixiga 70,Bixiga 70 (2011),Tema Di Malaika,27,247693,0.689,8,0.563,0.0744,107.983,afrobeat
1YjXQJ3GTOpwjYoewWrvou,Talking Heads,Planet 80's,Slippery People - 2005 Remaster,1,306320,0.89,11,0.00876,0.0179,104.204,funk
2YsmKB2d5gJcFXuWIa3SJh,Jorge Ben Jor,Bem-Vinda Amizade,Santa Clara Clareou,43,211133,0.472,10,0.103,0.0645,201.561,samba
6m9TO46YBQu3QYLSLs0Z4J,Lorne Balfe,Mission: Impossible - Fallout (Music from the Motion Picture),Mission: Accomplished,39,74979,0.483,7,0.202,0.0712,168.635,british
1xvADDTyr4ZCu5NPPkOJzU,Jimmy Buffett,Best 70s Rock Tunes,Survive,0,291400,0.448,0,0.399,0.103,146.689,folk
2vIRbUh95ZbEVXxhIwpV9t,Matthias Reim;Michelle,All the Best,Idiot,32,225880,0.742,0,0.183,0.18,135.981,party
1uJjQSOlc8ql6cs0cVWQH6,Blake Shelton,Country Car Hits,No Body,2,187640,0.739,4,0.0379,0.23,102.997,country
6MZyrnqwsLnrWY5Gk0AyXg,Suzonn,Farq hai,Farq hai,57,184090,0.8,4,0.865,0.252,87.972,indian
4Ijr3J0lnLCGZvpXBiqCjU,Party Favor,Bap U,Bap U,59,168206,0.668,8,0.0193,0.0834,100.001,electronic
0wxGIpOZbDR4RGy1sh3XhR,Ber;Charlie Oriain,Meant To Be,Meant To Be,64,163226,0.5,1,0.87,0.125,173.794,songwriter
7cT99a1NDf5NZE7apkm1mu,Jamie Cullum,JULPYNTA,It's Christmas,0,194706,0.598,8,0.224,0.0704,123.855,jazz
0srTAXSRYEXN17ryGXfXB6,DJ Sneak,Why I Love You,Why I Love You - Main Mix,6,499477,0.805,0,0.00051,0.0784,125.017,chicago-house
75KbTBBwAqRm7DxRfvEn3p,"Sarah, the Illstrumentalist",Celebrate You,Traveling Again,11,126764,0.691,0,0.105,0.103,78.396,study
6ams2xVIacklnXcj6sPpbA,Ednardo;Amelinha;Belchior,Pessoal do Ceará,Terral,41,264533,0.799,2,0.672,0.0929,122.051,mpb
3f5lA8nnc4YYF1qf78WpHw,Anuel AA;Romeo Santos,Ella Quiere Beber (Remix),Ella Quiere Beber - Remix,76,219357,0.75,8,0.265,0.0515,95.239,reggaeton
73FzglcxMIrCrxSshAxkr5,ZSK,Hallo Hoffnung,Es müsste immer Musik da sein,34,175466,0.452,5,2.2e-05,0.244,104.822,punk-rock
2pXg8l1JGZ3hCyFqxirV13,Lalo Ebratt;Trapical,Frescura y Perreo,Mocca,0,200293,0.786,1,0.183,0.123,97.956,reggae
0cj24kRZd7uRvX3QRVT3qF,Koffee,Gifted,Gifted,54,165600,0.794,1,0.749,0.101,99.986,dancehall
2lepPrk7HVjk5N6yGbn97P,Death Lens,Fuck This,Knights of Erotica,26,165987,0.286,5,0.000153,0.0923,167.678,garage
4kLyAbRTMMfmAH5Fjm3cYU,Hot Chip,Eleanor,Eleanor - Edit,45,233469,0.648,4,0.0103,0.118,127.033,synth-pop
74Oym97rxi071QbQrOruzH,Chris Cornell,Higher Truth,Before We Disappear,53,229680,0.399,10,0.213,0.161,147.349,grunge
5warSyd6NxMCrXBFDZI72y,Kevi Jonny;Tierry,Dona Encrenca,Dona Encrenca,50,179748,0.677,0,0.616,0.249,127.651,forro
09AYCqhoATLbgXDvOoL3Lq,Emperor,IX Equilibrium,Of Blindness And Subsequent Seers,16,408173,0.116,4,0.000145,0.513,59.762,black-metal
15SAAkMN4UoJGKTTfp7dpj,Horace Andy,Serious Times,Rasta Words,27,253493,0.649,9,0.202,0.0746,167.334,dub
3yINFPH0xYyZTa1VgCNfZW,David Cross,"Oh, Come On",A Couples Colonic?!,21,288509,0.702,9,0.282,0.649,60.078,comedy
2r94LHyx7wZyvB6mUDgvZI,Catupecu Machu,Laberintos Entre Aristas Y Dialectos,Entero O A Pedazos - Acustico,38,306546,0.519,10,0.563,0.702,101.204,punk
5m3GmwLuZSP00IzHdxsDIV,Andrés Calamaro,Música para casa,Cuarteles De Invierno,0,212440,0.488,9,0.429,0.114,78.979,alt-rock
7jRiYlv4KQU2vT6lG7I1to,The Blaze,Dancehall,Breath,57,229426,0.379,11,0.158,0.0934,124.995,french
7pkpcvr2vRnOqvDqXAxHTC,Jack Hartmann,This Little Light of Mine,Move It to the Sounds 1,9,192027,0.872,1,0.44,0.0271,129.99,kids
0d2F9wcykuZ1QzDMcI0Mf0,Kaskade;Ella Vos,Miles To Go,Miles To Go,53,198203,0.775,5,0.0363,0.103,125.025,progressive-house
2r1CHpKRDdzHGJScn5UqjX,Shankar Mahadevan,Dil Chahta Hai,Dil Chahta Hai,57,310080,0.813,10,0.0906,0.0629,103.953,pop-film
6BkCJIqj5dZLlVOY3m6dSh,LUDMILLA;DJ Will22;Topo La Maskara;Mariah Angeliq;Mr. Vegas,Tropical Vibes,Socadona - Funk Remix,1,171136,0.844,4,0.135,0.145,135.021,pagode
50CMxnG6F6U4ffjn243Ubi,Titãs,Titãs (Ao Vivo),Vossa Excelência,37,189266,0.247,0,0.129,0.916,173.992,hard-rock
5hShhnAwyvAW4BigMd1r5h,Andrea Bocelli;Jennifer Lopez,Love In Portofino,"Quizás, Quizás, Quizás",51,198455,0.608,4,0.858,0.0719,112.127,opera
3Q97tyLwBoqT3hgpXC9h42,Robert Lowe,Just Dipping My Toe,Just Dipping My Toe,46,227036,0.679,7,0.927,0.104,80.072,guitar
6jEsFa4gAXvikzdt8aijpn,Timothy Infinite,Cielo,Conflicto,14,166817,0.784,6,0.0775,0.271,93.984,study
1SSSyYRtTNmrelUuqnv59h,Chicane;Kryder,Armada Music - ADE 2022,Offshore - Kryder Remix,2,196012,0.63,5,0.0104,0.104,126.007,disco
64GiAzZ9JmoBfDxmDTAkBW,Vybz Kartel,Riddim Driven: Beauty and The Beast,Kill Dem,25,161013,0.608,11,0.204,0.362,112.119,dancehall
4V5qbn05Agwhbr7cKxTHxs,Japãozin,Brabo dos Paredões,Posto dos Cornos,48,138750,0.684,5,0.275,0.0278,163.98,forro
0pw2SQhAtP0zblvVFQfr3n,J Balvin;Dua Lipa;Bad Bunny;Tainy,Esto No Se Le Dedica A Cualquiera,UN DIA (ONE DAY),7,232146,0.58,6,0.00638,0.174,168.124,latino
2SHnUyZq0zwmvRIl4WY77G,Krewella,Play Hard EP,Alive,55,290760,0.663,9,0.00413,0.234,128.002,dubstep
1MAv2SJPGVVDHyFlhflmYR,Angela Chang,Ang5.0,親愛的那不是愛情,53,256830,0.549,9,0.516,0.0895,149.852,mandopop
1HuZxrpsW23bySVwsYwUpH,OAFF;Lothika,Frontline - Single,Frontline,45,208777,0.355,0,0.539,0.0988,93.021,indie
0h2KyPkIISeMMkA2X0eXU5,Darkthrone,Panzerfaust,Quintessence,46,456906,0.156,7,0.00393,0.122,134.091,black-metal
6eMUVgHg5pqKz2F1m7DPeZ,Caju Pra Baixo;Belo,Ao Vivo em Marechal Hermes,Te Quero - Ao Vivo,36,176234,0.411,0,0.755,0.688,90.231,samba
1sqxhKZSdY77KM2XM5oCwG,Hins Cheung,My Way,斷點,49,268186,0.656,10,0.775,0.187,99.945,cantopop
6Wlq86hkyVkLVhpYvwHVBU,Everclear,So Much For The Afterglow,Why I Don't Believe In God,27,257137,0.522,8,0.083,0.982,168.872,grunge
4KBHeyurBuptcTgRSycz97,The Steeldrivers,The SteelDrivers,Midnight Tears,36,177920,0.62,7,0.653,0.229,117.345,bluegrass
2d8BqbuiPrQhx0lyhDGXpg,The Prophet,The Hardcore Archive Part 3 (1997),I like It Loud (DJ Mix) - Extended Mix,0,396252,0.716,10,0.000145,0.125,92.457,happy
50S4uvYOSGW1avFYGClLCO,Vitinho,Até o Sol Quis Ver / Céu e Fé (Acústico),Até o Sol Quis Ver / Céu e Fé - Acústico,46,256021,0.669,7,0.589,0.0986,139.987,pagode
5Af9gYtsjipq5on2JgbGmm,Lacrimosa,Leidenschaft,Exodus,25,503015,0.235,7,0.00562,0.113,104.272,goth
0nf9RjoFTcOzTIXtmzhRuH,Def Leppard,Adrenalize (Deluxe),Have You Ever Needed Someone So Bad,56,324026,0.497,4,0.0489,0.049,136.792,hard-rock
0OBwxFLu6Yj61s2OagYbgY,ZZ Top,Eliminator,Gimme All Your Lovin',71,241080,0.63,5,0.00322,0.0883,120.059,blues
3UZ5r4fVgvUGEWOwnTGia8,Alfred Heinrichs;Haexxa,IAM ALFRED HEINRICHS feat. Haexxa,Like a Movie feat. Haexxa,26,350892,0.806,9,0.00795,0.0885,140.004,deep-house
3k7tKpRxM3oBd9BlMw4rRa,B12,Time Tourist (Expanded Edition),Phett,14,352966,0.686,10,0.332,0.127,122.745,idm
6mcn8yWhqQ1nkfVAHVXFrz,The Kinks,Classics (The Best of The Kinks),You Really Got Me,38,132777,0.569,8,0.0911,0.0809,137.394,psych-rock
6yY6KYg24ZOyjMscG0GIfH,Ivan Kozlovsky,"Romansy: Gori, gori, moja zvezda…",Ne probuzhday vospominan'ja,0,346872,0.288,0,0.977,0.106,89.63,romance
7fttjqzmvgvpRQoOzyYng3,Anirudh Ravichander;Dhanush,Velai Illa Pattadhaari (Original Motion Picture Soundtrack),Po Indru Neeyaga,63,223326,0.489,3,0.262,0.0813,144.859,hip-hop
6xviq9mGgmzMp2kfYg6dhU,Shiritsu Ebisu Chugaku,仮契約のシンデレラ(サブカル盤),仮契約のシンデレラ,26,284160,0.491,9,0.0569,0.567,169.91,j-idol
5a35ERbTGE2i7zepYMab0P,Nusrat Fateh Ali Khan;Afternight Vibes,"Revamped, Vol. 3 (Remix)",Bina Maahi,36,375405,0.762,0,0.583,0.197,93.037,folk
5hSPcIoXyAMn8qkhxi0dI6,Momoiro Clover Z;Funky Kato,吼えろ 2021,吼えろ 2021,18,261932,0.602,3,0.153,0.145,134.013,j-idol
2DSajn5VeiDjLeJG34P5Ki,Cybotron,Clear,El Salvador,14,287200,0.666,9,0.0988,0.126,126.491,detroit-techno
0kprtwLzm2MuRXSisqq4ux,Kamuran Akkor,Bir Zamanlar 1-2-3-4-5,Mavi Boncuk,34,148986,0.71,3,0.886,0.187,110.546,psych-rock
6a4tzCwGfCJFPMOVN8s2o0,Mitch Fatel,Miniskirts and Muffins - EP,I Love My Penis,22,164840,0.538,8,0.918,0.586,75.923,comedy
6GJOUAsVWC4c0DnEfpMgAl,Ron Trent,Dance Floor Boogie Delites,Big Medicine - Album Edit,5,258546,0.755,9,0.211,0.179,123.451,chicago-house
1Kl6QcGWVECHMfjqrQux5V,Christina Perri,Feeling Good - Adult Pop Favorites,arms,0,261213,0.463,4,0.11,0.103,145.312,rock
0OvHUici5eYYsttt1kGtuH,Norman Blake,Whiskey Before Breakfast,Under The Double Eagle,20,164466,0.345,0,0.653,0.304,112.821,bluegrass
2vICdcAEc10WfqMeRxOF1I,Blind Channel,Lifestyles of the Sick & Dangerous,Dark Side,59,177789,0.566,7,0.00208,0.29,98.006,trance
3lHnxCL8XOxmgLVyPPm2K5,death's dynamic shroud,Live from Japan,Bae,18,315160,0.158,0,0.00516,0.42,74.085,club
68osIGtVjM7QWVe6pazLHj,Bring Me The Horizon,Sempiternal (Expanded Edition),Shadow Moses,68,243320,0.456,6,0.000235,0.103,143.006,metalcore
6JN0cjFT0zDRYxzqcKrvwf,Soundgarden,Hits Pop Rock 90's,Spoonman,0,246920,0.258,0,2.2e-05,0.255,186.054,metal
06e5eIUvhIcovVu0KuCOri,Shobha Gurtu,Prahaar (Original Motion Picture Soundtrack),Yaad Piya Ki Aaye,29,390200,0.407,9,0.827,0.18,135.83,classical
7prrfMtylrvzS6ula7qmFN,Larry Sparks,The Old Church Yard,I've Just Seen The Rock Of Ages,20,175493,0.556,2,0.699,0.198,84.273,bluegrass
1rDQJd8kzwBRXeoTtojkQn,Ritviz;Nucleya,Baaraat,Roz,59,219240,0.833,5,0.152,0.101,102.989,indian
16sVMC69olraqLc5i8shvO,The Supremes,Weihnachten Musik,Silver Bells - Stereo,0,179266,0.374,8,0.586,0.144,75.683,disco
6kZfjIUmJqQAosGKyOcOIk,Jacky Cheung;Anita Mui,他在那裡,"相愛很難 - 電影""男人四十""歌曲",52,223253,0.495,0,0.613,0.141,134.508,cantopop
1Ame8XTX6QHY0l0ahqUhgv,Måneskin,THE LONELIEST,THE LONELIEST,85,247067,0.519,2,0.00151,0.0762,129.786,indie-pop
76HOOcFt3lKVdScmoScfz1,Djavan,"Djavan ""Ao Vivo""",Azul (Ao Vivo),49,259066,0.632,7,0.756,0.726,119.567,mpb
5vui0rUNNhaYWzGKsYYq8H,Jeyzer Maia,Deus Não Falhará,"Espírito, Enche a Minha Vida",51,243250,0.421,2,0.827,0.149,123.398,gospel
0eei3Q3RLKtA9HkvYCQC7t,Prateek Kuhad,Shehron Ke Raaz,Khone Do,44,239360,0.514,10,0.851,0.127,122.782,folk
27YD36FUikKxbp3bKSiKGZ,Seven Lions;SLANDER;Dabin;Dylan Matthew,First Time (feat. Dylan Matthew),First Time (feat. Dylan Matthew),56,297782,0.422,11,0.251,0.16,150.131,progressive-house
0E1MMx1sGNutWgkNpgDRml,Willie Colón,Corazón Guerrero,Corazón Guerrero,27,472506,0.467,2,0.748,0.0369,95.889,salsa
30V02AmDYMRvrHE4L8cZAo,The Rolling Stones,Out Of Our Heads,Play With Fire - Mono Version,55,133320,0.578,2,0.178,0.171,108.738,british
5SJ7wxV5pDvhxs4xjgb2cW,Elijah Gonzales;Shiloh Dynasty,Trust Nobody,Trust Nobody,55,166217,0.693,1,0.789,0.102,208.001,sad
5o5FzPpe33A6Aem8YpLsZn,Henrique & Juliano,Ao Vivo Em Brasília (Deluxe),Eu Me Enrosquei De Novo - Ao Vivo,45,181826,0.543,0,0.482,0.323,131.402,sertanejo
69gZrzHziUnf90fzYi2LLM,Lyn Lapid,Frühstücksmusik Herbst/Winter 2022/2023,The Outsider,0,180604,0.62,11,0.163,0.13,92.998,indie-pop
6sOjfmI5iCLF2uBundmytG,George Jones,Starday & Musicor Originals,I Wouldn't Know About That,15,131333,0.703,7,0.787,0.317,91.018,honky-tonk
2zgpMaaXfVJqUJoMbjmfH2,Summer Salt,"Favorite Holiday, Vol. 1",Fire Flower,51,250800,0.612,3,0.384,0.42,101.998,garage
0FORkRhzAhBRlSO2Cd0coQ,ヨルシカ,J-Pop 輕旅行,左右盲,4,267103,0.675,2,0.446,0.37,151.778,j-pop
3y8vOmrtJpdyQ3PkaHQRKm,Matanza,Odiosa Natureza Humana,Remédios Demais,43,144266,0.359,2,0.000762,0.0837,181.231,brazil
4MRylYuw7JcYVuSo3YFy5f,The Replacements,All for Nothing / Nothing for All,"Another Girl, Another Planet - Live",21,151893,0.228,4,0.000651,0.545,160.512,power-pop
2lALqW28yjkmb6LCBBUc7j,Arijit Singh;Palak Muchhal,R...Rajkumar (Original Motion Picture Soundtrack),Dhokha Dhadi,58,249730,0.595,2,0.516,0.0842,91.979,pop-film
3ANu5YBLeocDOPeDT6eBDf,Horcas,Demencial,El agite,22,259370,0.469,6,9.62e-06,0.0494,123.081,heavy-metal
2e8hLllj0W2BV54QWPIt9U,Roy Davis Jr.;Peven Everett,Gabriel,Gabriel - Scroll Mix,14,417165,0.846,1,0.0138,0.0746,127.979,chicago-house
1MLSapqfstkBKQHYThLere,The Saints,Eternally Yours,Private Affair - 2004 Remaster,27,125026,0.255,4,3.55e-05,0.398,188.441,garage
7coGhA3MmrmiOuboH32qSY,RADWIMPS,Your Name. (Deluxe Edition / Original Motion Picture Soundtrack),Nandemonaiya - English Version,42,342453,0.494,6,0.153,0.354,167.882,j-rock
3agQa2P1Kr5YAq58nvIT8t,Los Teen Tops,La Gran Coleccion Del 60 Aniversario CBS - Los Teen Tops,Rock Nena Linda (Rock Pretty Baby),31,107533,0.525,4,0.572,0.253,95.273,rock-n-roll
40KuvsFD0zpUFuCcmt5Xm0,XXXTENTACION,Bad Vibes Forever,Ex Bitch,73,121671,0.835,7,0.513,0.0875,78.99,hip-hop
4PdNeARTAYoZCwdhJninRq,Ole Ole,La Colección Definitiva,Con sólo una mirada,29,249640,0.708,2,0.0568,0.116,121.738,spanish
0dDdc2ugBXcZkO00xvR6wZ,Sleeping At Last,"Covers, Vol. 2",Rainbow Connection,51,192571,0.513,2,0.966,0.327,107.18,ambient
28LShwDy6gR9hKDUNKWCWX,Los Hermanos Carrion,Rock de los 60's,La Novia de Mi Mejor Amigo,27,169520,0.638,7,0.37,0.102,129.389,rock-n-roll
0HlMGZylehT6pkB3ial3xV,K-Fly;Jamie Roseanne,Ein Wunsch,Ein Wunsch,42,176000,0.8,5,0.415,0.119,139.927,german
64vBCC1lpjEnF10CkDiDhv,Chris Lorenzo,Late Checkout,Every Morning,58,196406,0.795,6,0.00119,0.0519,128.0,groove
4OGb9JY7pPEElDGwulYOBB,Luciano;Central Cee,West Connect (feat. Central Cee),West Connect (feat. Central Cee),73,212114,0.92,7,0.0704,0.0874,139.991,german
00XuSVTS9KiAZzgaQJiEGZ,Ronnie Lovejoy,Nobody's Fault by Mine,Sho Wasn't Me,31,431306,0.743,4,0.271,0.0902,153.71,blues
19gCnDoMbugHhF7eMpLpe1,Pink Sweat$,PINK PLANET,Honesty,70,189000,0.66,6,0.964,0.105,79.975,chill
7aeAyToos4zz03yj7oFgYh,Szeukers,Sloop De Bleumkes,Sloop De Bleumkes,28,183759,0.617,8,0.00583,0.0862,159.959,hardstyle
5t1sJQEcAltWjCfGL50aQT,Wage War,Pressure,Grave,52,194786,0.491,7,0.0116,0.144,138.015,metalcore
6wbbbTyX0vqVN85ZwiRIm3,Burgerkill,Beyond Coma and Despair,Atur Aku,36,273880,0.462,4,0.00015,0.138,99.827,hardcore
0WBngsnJI4Xug3GtECPBJ5,Suicide Commando,Anthology,"Dein Herz, Meine Gier",24,344226,0.558,0,0.000419,0.114,129.88,industrial
4IaNKhJpfMwzPnMMH8UK0l,Tři Sestry,Ať seš punk,Ať seš punk,38,213600,0.513,4,0.00367,0.317,75.004,punk
5B1fUGBm5LF3V9UlAYpLpf,Hillsong Worship,No Other Name,All Things New,36,251264,0.369,11,0.0443,0.179,75.37,world-music
14FXnHReFEBy1KDFFBPFEo,Rei Harakami,わすれもの,まちぶせ,15,365066,0.661,6,0.214,0.0813,120.015,idm
5cuKznB43EbsEP0YIJ2wD8,Michael Kiwanuka,Mega Hits Autumn/Fall 2022,Beautiful Life - Edit,0,242760,0.482,9,0.715,0.124,132.379,british
4IIwDFVOcxiqG9eIuGhiqF,Ivan Rebroff,Best of Ivan Rebroff (18 Hits),Mitschza Troika,12,169453,0.465,7,0.676,0.0747,143.795,romance
39N0x2bHHkTqTUiI4iYOBl,SLANDER;Dylan Matthew;Armin van Buuren,A State Of Trance Year Mix 2021 (Mixed by Armin van Buuren),Love Is Gone (Mixed) - Armin van Buuren Remix,47,81200,0.543,3,0.000284,0.753,130.011,dubstep
7y0KCFFSd4s84LcqKWO5Q7,Batuflex,Okkey EP,Yavrum,42,191538,0.843,4,0.0599,0.0645,113.233,turkish
27apjgxT1D0SXCsURCq3HW,Najand,Spectre of Revolution,Sarcheshmeye Roode Khoon,0,60107,0.278,6,0.198,0.67,114.417,iranian
5NvnwpxWNjmlzIwXbFYeAk,Takt32,Sozialer Abwärtsvergleich,Schwarze Augen,48,195555,0.767,3,0.132,0.108,134.872,german
2i1QhEEZB4nLdWrE5KGso7,Los Chicanos,20 Exitos de los Chicanos,Puente de Piedra,35,218093,0.512,7,0.608,0.169,99.842,rock-n-roll
5BVwZQXdzWvit2FqwJ0RNz,Phlocalyst;Mr. Käfer,Don't Forget,Don't Forget,56,148000,0.65,0,0.522,0.106,170.028,jazz
6JPLbh80zCpwbxiysUVlEm,Sorriso Maroto,Por Você Ao Vivo,Engano,52,203386,0.589,1,0.624,0.773,144.49,pagode
5XfOuwibC4Ch4RKyYeQ5Dm,Roberto Carlos,Pra Sempre Em Espanhol - Vol. 2,El Amor y La Moda (O Amor e a Moda),42,228906,0.529,8,0.814,0.312,132.339,mpb
64NHAxoXRHW7WprPLFM5S2,Eikichi Yazawa,Anytime Woman (50th Anniversary Remastered),Dry Martini - Remastered 2022,31,245720,0.634,0,0.224,0.132,123.912,rockabilly
0I4yYE831a8SW8QIx6bz4x,Tommy James & The Shondells,Anthology,Crimson & Clover,58,209640,0.408,11,0.235,0.197,82.499,rock-n-roll
